,IliacCrest_x,IliacCrest_y,IliacCrest_likelihood,Hip_x,Hip_y,Hip_likelihood,Knee_x,Knee_y,Knee_likelihood,Ankle_x,Ankle_y,Ankle_likelihood,Metatarsal_x,Metatarsal_y,Metatarsal_likelihood,ToeTip_x,ToeTip_y,ToeTip_likelihood
927,3.753662,21.865845,1,-0.8087158,16.00647,1,9.972225189208984,10.736618995666504,1,-3.6773682,4.5166016,1,2.5024414,2.5482178,1,8.255005,3.1738281,1
928,3.692627,21.68274,1,-0.9460449,15.960693,1,9.649762153625488,10.327855110168457,1,-4.2419434,4.6691895,1,1.876831,2.5482178,1,7.583618,3.1280518,1
929,3.616333,21.621704,1,-1.159668,16.00647,1,9.214083671569824,9.974448204040527,1,-4.8675537,4.8065186,1,1.2817383,2.6245117,1,6.958008,3.1280518,1
930,3.5552979,21.530151,1,-1.3122559,16.00647,1,8.85555362701416,9.633428573608398,1,-5.432129,5.065918,1,0.5950928,2.6245117,1,6.225586,3.112793,1
931,3.4942627,21.499634,1,-1.4953613,16.021729,1,8.465600967407227,9.330000877380371,1,-5.9814453,5.2948,1,0.0,2.7313232,1,5.645752,3.0975342,1
932,3.4332275,21.575928,1,-1.663208,16.174316,1,8.060515403747559,9.142305374145508,1,-6.500244,5.5389404,1,-0.579834,2.7770996,1,4.989624,3.0822754,1
933,3.3874512,21.575928,1,-1.9073486,16.296387,1,7.589339256286621,8.96065902709961,1,-7.080078,5.8288574,1,-1.2207031,2.8381348,1,4.348755,3.0212402,1
934,3.3874512,21.774292,1,-2.0751953,16.433716,1,7.171848773956299,8.785698890686035,1,-7.583618,6.088257,1,-1.7852783,2.8839111,1,3.692627,3.036499,1
935,3.3416748,21.835327,1,-2.2125244,16.63208,1,6.764972686767578,8.669382095336914,1,-8.056641,6.362915,1,-2.39563,2.9907227,1,2.9907227,3.0212402,1
936,3.326416,21.942139,1,-2.3651123,16.75415,1,6.385200500488281,8.542449951171875,1,-8.4991455,6.6833496,1,-3.0059814,3.0670166,1,2.4108887,2.9449463,1
937,3.3416748,21.92688,1,-2.4719238,16.89148,1,6.024929046630859,8.41778564453125,1,-8.911133,7.0343018,1,-3.6315918,3.2196045,1,1.739502,3.0059814,1
938,3.3874512,21.972656,1,-2.5482178,16.952515,1,5.592995643615723,8.13658332824707,1,-9.384155,7.30896,1,-4.196167,3.3721924,1,1.1291504,2.9907227,1
939,3.3721924,21.987915,1,-2.609253,17.028809,1,5.216916084289551,7.932046890258789,1,-9.780884,7.675171,1,-4.760742,3.4332275,1,0.48828125,3.0059814,1
